username,waktu,teks_bersih,Infrastruktur & Jalan,Lingkungan & Sampah,Air & Sanitasi,Bencana & Cuaca,Transportasi,Pelayanan Publik,Ekonomi & UMKM,Keamanan & Sosial,Pendidikan,Kesehatan,urgensi,sentimen,lokasi_insiden
@NaraySelfL,42m,"Ranran Emang, kalau kasusnya itu dari kecil/udh saling kenal bareng. 
Beda kasus kalau gak pernah kenal tau² satu darah pas nikah, sayangnya kan kasus gini beneran (walau cuma brp persen kemungkinan)ada dan kalau mau dikatain jg gak sesederhana itu (untuk kasus ini) kekerasan",0,0,0,0,0,0,0,1,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Nashwalfath,Muhammad Ali Nashrullah,"waspadai jalan kedungturi setelah ispat indo ke selatan, terutama di beberapa titik seperti depan Indomaret kedungturi & dekat perumahan, masih banyak jalan berlubang , ada yang sampai kedalaman 30 cm. Apalagi kalau malam hari penerangan minim 11m",1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Nekkoine,Geez,Woww.. mantap banget. Lampu mati emang enaknya tidur si.. soalnya gatau mau ngapain dan panas.. Apr 1,1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@NenkMonica,Apr 3,"𝕸𝖔𝖓𝖎𝖈𝖆 ᴼᶠᶠⁱᶜⁱᵃˡ ISU MASSAL PPPK GURU DAN TENAGA ADMINISTRASI, SEMENTARA REKRUITMEN PPPK SPPG MBG JUSTRU DIBUKA BESAR-BESARAN!

Ironi MBG, ketika PPPK Pemda yang sudah bekerja diberhentikan karena efisiensi, maka SPPG malah diangkat menjadi PPPK. Presiden Prabowo tidak punya keseimbangan 1.6K PHK",0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@NenkMonica,Apr 3,"𝕸𝖔𝖓𝖎𝖈𝖆 ᴼᶠᶠⁱᶜⁱᵃˡ ISU MASSAL PPPK GURU DAN TENAGA ADMINISTRASI, SEMENTARA REKRUITMEN PPPK SPPG MBG JUSTRU DIBUKA BESAR-BESARAN!

Ironi MBG, ketika PPPK Pemda yang sudah bekerja diberhentikan karena efisiensi, maka SPPG malah diangkat menjadi PPPK. Presiden Prabowo tidak punya keseimbangan PHK",0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@NenkMonica,Mar 28,"𝕸𝖔𝖓𝖎𝖈𝖆 ᴼᶠᶠⁱᶜⁱᵃˡ Bupati Garut Bagaimana ?
Kejadian ini selalu terulang saat liburan.
Sampai kapan Wisata Garut akan aman dari 2.1K dan Penipuan Oknum dan Preman? Pungli 5.0",0,0,0,0,0,1,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@NinaUlezzz,5h,Nisa Gak perlu ada drama karena stok melimpah di lapangan. Kebijakan BBM Tidak Naik menunjukkan pemerintah sangat siap hadapi krisis. Bukti kalau antrean panjang,0,0,0,0,0,1,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@NinaUlezzz,Mar 29,Nisa Gak ada lagi cerita anak pinter karena biaya. Presiden Prabowo hadirkan Sekolah Garuda & Sekolah Rakyat sebagai mesin mobilisasi sosial biar rakyat miskin bisa upgrade level jadi sejahtera & mandiri banget putus sekolah,0,0,0,0,0,0,0,0,1,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Non_Priboemi,3h,"Non_Pribœmi 10 jam perhari ?
.
Faktanya banyak yang 12 jam lôh, itu sudah sejak éra 2010an.
.
Tapi kenapa justru sekarang ? susah cari kerja",0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Notforeize,26m,Harurize. nitip vid nyiduk hp soalnya api mati bgst maling,0,0,0,0,0,0,0,1,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@NovienSangwon,Apr 2,awon meong DD KENAPA LOH SARAPAN POLUSI UDARA,0,1,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Nugraha99712647,9h,Nugraha Termul itu ya seperti ini kata2nya bau sampah,0,1,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@OnlineNico37586,6h,Nico Online Menurut JPU & penegak hukum itu bukan tindakan kriminal ?? pungli,0,0,0,0,0,1,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@OverseasIndomie,21h,"Overseas Indomie Cintai pekerjaanmu bukan tempatnya, sekarang company hobi cari celah akalin aturan dsb, kalo bisa buat multiple sumber penghasilan jangan hanya 1 selama kalian bisa komit kepada semuanya. PHK",0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@OwlSerenade,2m,"Fio “Jangan, pake banget katanya” macet",0,0,0,0,1,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@P3gEl,5tePh3N,"Wagub Kalbar sesali warga yg mention KDM soal 24K jalan rusak , ia sebut juga malaikat pun tak mampu nila jadi gubernur di sana, wadiwow Mar 29",1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@P3gEl,Cak Dar,"Ya udah mundur aja Pak.
Masih banyak orang yang kompeten untuk jadi gubernur Kalbar. Jalan rusak apa susahnya diperbaiki, wong barang kelihatan kok. Mar 29",1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@PALTV_42,PALTV - Memang Punyo Kito,Apr 2,1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@PANDAVVA_ID,mala,klen tim tidur dalam kondisi lampu mati Apr 3,1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@PANDAVVA_ID,miu,kalian kalo bobo tim nyalain lampu atau l Apr 3,1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@PDAMKotaSMG,Mar 30,"PDAM Tirta Moedal krisis air Air Tanah Terbatas, Masa Depan Harus Dijaga

Penggunaan air tanah secara berlebihan dapat menyebabkan penurunan muka tanah, kerusakan lingkungan, hingga di masa depan.",0,0,1,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@PDI_Perjuangan,1h,"PDI Perjuangan DPC PDI Perjuangan Kota Palembang menggelar Bakti Sosial untuk anak-anak di TPA Sukawinatan. Kegiatan ini dipimpin oleh Ketua DPC PDI Perjuangan Kota Palembang Ayu Nur Suri.

""Saya mendengar cerita mereka ada yang putus sekolah 1.0",0,0,0,0,0,0,0,0,1,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@PHK25915425,13h,"PHK He is trying to get himself out of the mould,he got himself into.He needs to take some big swings",0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@PHK25915425,14h,PHK,0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@PHK25915425,14h,PHK Very good fantastic deep but onnum Puriyala,0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@PHK25915425,14h,"PHK Wait,Pattinsons characteralso did something crazy on his own in this film.",0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@PHK25915425,15h,PHK Kadaisi one week ka neengalum unga oomfs ellam podra tweets sa paathu ta irruken..good entertainment u know,0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@PHK25915425,15h,PHK Marubadiyum mothala irruntha,0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@PHK25915425,15h,PHK Nah...,0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@PHK25915425,15h,PHK There is a certain texture to this shot that is absent in most of the  teaser evrything is well lit and too perfect but this one feels real and has a life to it. …,0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@PHK25915425,16h,PHK,0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@PHK25915425,16h,PHK Aana periya kai pa nee oorla oru vidama vambu ezthu vachu irrupa pola. Intha tweet ku naa ithu varaikum inga pakatha id laam vanthu vambu ezhukuranga onna.,0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@PHK25915425,17h,PHK Yenga neenga yaarune therla kadasi oru varuma neengaladhu unga oomfs sum tl varinga.Athula neenga mattum oru sumara ithoda sethu kms nu 5 thadava post pottu tinga ithuellam ennaku depression aaguthu yaa 1.4K,0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@PHK25915425,18h,PHK 14+ hrs sa,0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@PHK25915425,22h,PHK,0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@PHK25915425,22h,PHK That was a Good one,0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@PHK25915425,27m,PHK And irl,0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@PHK25915425,27m,PHK Karthik(defacto name of any random male character in a film),0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@PHK25915425,28m,PHK And irl,0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@PHK25915425,29m,PHK Karthik(defacto name of any random male character in a film),0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@PHK25915425,4h,"PHK Whenever something important occurs in space exploration.The whole tl is somewhat wholesome space, evrything becomes light and people are less hateful to",0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@PHK25915425,Apr 3,PHK Intha post pottu example la kamikurathukku yaarum kedaikatha karnathu naala atha naana irrunthukuren oomf.,0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@PHK25915425,Apr 3,PHK There is a reason,0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@PHK84R,3h,"PHK west: okc, spurs, denver
east: boston, pistons, cavs",0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@PHK84R,Apr 3,PHK,0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@PHK84R,Apr 3,"PHK FIFA extended the teams so that a team like Italy could qualify easily, but no they had to fk it up lol. Then they complain that it’s absurd and unfair lol. That’s why Italy’s on 3 peats L",0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@PHK84R,Apr 3,PHK coming from team 1st in FTA and Luka 1st in FTA. and yet complains to refs that they not getting any calls. lol,0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@PHK84R,Apr 3,PHK this happens when you have low or no educations.,0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@PMuchlik,48m,Pramana Wijaya Harga sembako Harga sembako,0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@PRFMnews,Dimas AN,Masih sibuk dg jalan rusak ? Surabaya noh liat udah punya Apr 2,1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@PRFMnews,Radio PRFM,"Warga Mengeluh Jalan Rusak , Farhan Sebut Akan Diperbaiki dalam Waku Dekat Apr 1",1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Pado_Sutan,Pado Sutan,"Kampung Maling, Rampok, Penadah PATI minta keadilan atas jalan rusak , pemerintah di JAWA pasti melindungi para maling itu Mar 31",1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Pancar_POS,2h,"PancarPOS Skandal Karyawan Lokal di Kuta Selatan, Oknum Bule Australia Disorot Keras PHK",0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Pancar_POS,3h,"PancarPOS Skandal Karyawan Lokal di Kuta Selatan, Oknum Bule Australia Disorot Keras PHK",0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Pandugaid,PANDUGA.ID,"Akses Jalan Rusak Parah, Ibu di Pedalaman Mamuju Terpaksa Melahirkan di Pinggir Jalan

Pembangunan jalan di Kabupaten Mamuju, Sulbar, belum merata. Di beberapa desa, khususnya di pedalaman, akses ini masih ada yang belum mengalami perbaikan. Akibatnya, warga jadi korban. Mar 30",1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@PasangMata,pasangmatadotcom,"Ada jalan berlubang yang cukup dalam di Jalan Raya Hankam Bekasi arah Pondok Gede. Mohon pihak terkait untuk memperbaiki. Selain sudah lama berlubang, sangat berbahaya bagi pengendara roda dua https:// Mar 30",1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@PeAgaKa,7h,phk Vanessa myrinna,0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@PeAgaKa,Apr 3,phk yesterday i found this guy crawling in my backpack and just after i uploaded these photos to inat i found out it was a bedbug. I literally never saw one before and they are kinda uncommon in Brazil,0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@PenDjooLL,Apr 2,"Kaki_Peang air keruh Genah njogo suoro dan golek suoro ki, ngail di utk narik simpati yg kecewa sama wowo, dan main 2 kaki, psi pro mamarika dan isriwil dia pasang badan buat njaga suara dr pihak muslim",0,0,1,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@PencintaGegirl,7h,Mat Jan Beras tu klu lama2 simpan berkutu nnt. Xtau la sama x camtuh 5.4K beras mahal,0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@PhK02062724,7h,PhK Stop with the envy and greed. You’ll be happier.,0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@PhK02062724,7h,"PhK They may not be, but newsom sure seems like a sociopath",0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@PhK02062724,Apr 3,PhK BS,0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@PhK02062724,Apr 3,PhK That is a lie,0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@PhK1mera,16h,"PhK a gente já compreendeu que o Oscar do ano que vem é dele, a maior bilheteria do mundo vai ser desse filme e vai ser uma diferença astronômica, Dooms Day pode até fazer grana mas não vai chegar nem perto da bilheteria desse. Tem gente que ainda não tá entendendo a potência do MJ.",0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@PhSimatupang,Apr 3,"ᯇᯒ᯲ᯑ ᯂᯞᯬᯔᯬᯀᯉ᯲ ᯘᯪᯔᯖᯮᯇᯰ Jusuf Kalla biadab laknatullah ini apa tidak paham kalau kenaikan harga BBM punya efek domino yg akan membuat ikut terkatrol naik? 
Yg angkut sayur, telur, ikan, daging dan sempak itu truk serta kapal, bung.
Semua itu pakai BBM! harga sembako",0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Pndtrbgs_,Mar 28,Sebutsajabagus. Hallo one one zero ada yg nihhh pak cepetan kesini nanti saya beliin marlboro satu slop maling,0,0,0,0,0,0,0,1,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@PojokKopiCiamis,17h,"PojokKopiCiamis Nuhun mang.. tanpa anda lalu lintas bakal semrawut.. 
Sanes .. 
Tara maksa.. 
Anu komen negatif paling anu sakali lewat.. 
Pengguna harian jembatan cirahong mah pasti seuri ningali postingan ieu... pungli",0,0,0,0,0,1,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@PolresBantulDIY,6m,"POLRES BANTUL Halom sobat Polri, terima kasih atas informasinya. Kami akan segera menindaklanjuti perkara tersebut. Berkenan bagi korban agar memberikan informasi lebih lanjut ke kantor kami atau bisa menghubungi Call center 110 pencurian",0,0,0,0,0,0,0,1,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@PolresBantulDIY,7m,"POLRES BANTUL Halom sobat Polri, terima kasih atas informasinya. Kami akan segera menindaklanjuti perkara tersebut. Berkenan bagi korban agar memberikan informasi lebih lanjut ke kantor kami atau bisa menghubungi Call center 110 pencurian",0,0,0,0,0,0,0,1,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@PolresBantulDIY,9m,"POLRES BANTUL Halom sobat Polri, terima kasih atas informasinya. Kami akan segera menindaklanjuti perkara tersebut. Berkenan bagi korban agar memberikan informasi lebih lanjut ke kantor kami atau bisa menghubungi Call center 110 pencurian",0,0,0,0,0,0,0,1,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@PolresPalangka,Mar 28,Polresta Palangka Raya Polresta Palangka Raya berhasil mengungkap pelaku Tindak Pidana dengan Pencurian kekerasan,0,0,0,0,0,0,0,1,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Pongggdx,Mar 29,Ponggg air keruh Berani-beraninya lu dil mancing di ckckck,0,0,1,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Poros_Kuansing,POROS KUANSING,Gebrakan Bupati Suhardiman! Sawit Dipungut Rp20/Kg dengan Target Rp240 Miliar—PKS Wajib Setor untuk Perbaiki Jalan Rusak ! Apr 1,1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@PortalTuban,Portal Tuban,"Setelah sebelumnya warga Dusun Ngaglik, Desa Ngujuran, Kecamatan Bancar memperbaiki jalan rusak secara swadaya, kini giliran warga Dusun Ngemplak yang melakukan hal serupa. Apr 1",1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@PosTangerang202,15m,pos tangerang2021,0,0,0,0,1,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@PrawakaZ,Mar 31,"Prawaka Zian program Sekolah Rakyat,
satu pesan kuat disampaikan: Tidak boleh ada yang 5.2K Tidak boleh ada anak yang tertinggal",0,0,0,0,0,0,0,0,1,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@PrayanaWayan,16h,WAYAN YOGI PR Emang nya ada ya perusahaan kasih aset kantor kalau karyawan nya di phk,0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@PremPrem484186,2h,prem BBM tidak naik tapi naik naik sampai kelangit. Jadi Buzzer jgn gitulah harga sembako,0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@PrimeFabioQ,Mar 28,Fabio MALAH KAYA ANJIR MALING,0,0,0,0,0,0,0,1,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@PrinceHenry_PHK,12h,"PRINCE HENRY KOFORIDUA Eastern Regional Communication Officer Hopeful. So help me God.
Good Friday Happy Easter 1K",0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@PrinceHenry_PHK,19h,"PRINCE HENRY KOFORIDUA Kwahu Business Forum 2026: 
Chief of Staff, Hon Julius Debrah delivering his opening remarks. Happy Easter Good Friday",0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@PrinceHenry_PHK,2h,PRINCE HENRY KOFORIDUA Bunso Canopy walk,0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@PrinceHenry_PHK,Apr 3,"PRINCE HENRY KOFORIDUA Happy Good Friday 
Happy Easter to you all on this awesome app.
May God continue to grant us healthy prosperous life #PHK",0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Pugalu15,Pugalu,Kondisi jalan rusak memaksa seorang ibu melahirkan di hutan. Hal ini  bukti nyata bahwa kesejahteraan masyarakat Kopeang masih terabaikan oleh  pemerintah daerah. Mar 30,1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Puspen_PKI,Mar 30,☭ air keruh inilah namanya memancing di sikat kak,0,0,1,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Put_tooth,22h,"rpnm Sebaik apapun pendidikan kalo yg masuk sampah yg keluar juga sampah.  Yg masuk pake uang otomatis sdh lulus cari gantinya lewat , kriminalisasi kasus, beking ini itu pungli 3.0",0,0,0,0,0,1,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Putra_Adi_YM,Mar 30,Adi Putra Sebelum ada MBG apakah sudah tak ada lagi anak ? Sebelum ada MBG apakah sudah tak ada lagi guru honor yg digaji 300 rb/bulan? Sebelum ada MBG apakah Sudah tak ada lagi sekolah yg tak layak? Jadi seblum MBG itu dananya sudah ngatasi semua itu? putus sekolah,0,0,0,0,0,0,0,0,1,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@PutriKayan16645,1h,"Putri Kayana Yg penting di Konaha sebanyak- banyaknya utk bisa mengamankan jabatanNya dan untuk hidup gaya Hedon anak, bininya dan semua keluarganya. maling",0,0,0,0,0,0,0,1,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Qk1ng2,Mar 28,"金 ʘ⁠‿⁠ʘ Ketika negara tetangga sibuk darurat, kita malah sibuk mengelola dan panic buying di SPBU.

Dan itu juga fakta. antrean panjang 2.0",0,0,0,0,0,1,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@RadioElshinta,Radio Elshinta,Bina Marga Jaksel mulai perbaiki jalan berlubang di Ragunan Apr 2,1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@RadioElshinta,Radio Elshinta,DETIK-DETIK TRUK OLENG DAN NYARIS TERGULING DI 1K JALAN RUSAK UJUNG JEMBATAN SUNGAI SAYAN 6h,1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@RadioElshinta,Radio Elshinta,Pemprov Kalbar prioritaskan perbaikan jalan rusak berat Mar 30,1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@RadioElshinta,Radio Elshinta,gempa BMKG catat bumi guncang Sultra 25 kali dalam sepekan Mar 28,0,0,0,1,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@RahardianArif3,2h,"Rahardian Arif Penunjukan dapur lokal itu justru buat muter ekonomi UMKM sekitar bro. Kalau semua diaudit duluan dengan , kapan anak-anak dapet makanannya? Pengawasan pasti jalan beriringan lah. birokrasi ribet",0,0,0,0,0,1,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Rahmah0845,2h,ANTI KEBODOHAN Belum lagi dari polusi udara,0,1,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Rajendrap1078,Apr 3,Rajendra Patil (मोदीजी के परिवार से) ये हैं बंगाल की बुलंद आवाज ।,0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@RakyatBerbisik,9h,𝑅𝐼𝒜 Lah mlh di pungli,0,0,0,0,0,1,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Rechtsnormen,Mar 28,yash Pantura bgt sial macet,0,0,0,0,1,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@RedSemvack,10h,Merah_Putih_Harga_Mati Wisata 1001 pungli,0,0,0,0,0,1,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Rfadlis1,40m,"Rfadlis Oalaah mentang2 menag dari NU, trus berita basi pun di upload terus. Yg jelas seat haji regular di duwitin. Hati2 mbledos perutnya maling",0,0,0,0,0,0,0,1,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@RiauChannelcom,RiauChannel.Com,"Aplikasi AMAN Resmi  Diluncurkan, Warga Bisa Lapor Jalan Berlubang Hingga Dapat Bimbingan Psikolog 3h",1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Ribka_JKT48,BungDC,Mau 1.3K lampu mati atau nyala juga bisa aku mah Mar 30,1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Ribka_JKT48,Devia Cahyani,Team selalu lampu mati kalau tidur Mar 30,1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Ribka_JKT48,I P U N,Justru tidur lampu mati tuh itu yang anehhhh Mar 30,1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Ribka_JKT48,Imhasnaaa_,Aku tim lampu mati rib Mar 30,1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Ribka_JKT48,Jerden,"Tergantung, klo uda ngantuk berat bisa aja..tp klo blm, ya ga bisa juga, harus banget lampu mati Mar 30",1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Ribka_JKT48,Lovely,"setuju tim lampu mati , met bobo ribii Mar 31",1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Ribka_JKT48,PikongORI,Iya kan? Mending lampu mati Mar 30,1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Ribka_JKT48,fakay,yoi sama tim lampu mati Mar 31,1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Ribka_JKT48,rafdzr,Tim la mp u mati Mar 30,1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Ribka_JKT48,raymup,"gatau, aku tim tidur lampu mati garis keras Mar 30",1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
